,created_at,text,reply_count,retweet_count,favorite_count
2974,Sun Oct 31 23:46:48 +0000 2021,PM Modi Arrives In UK’s Glasgow For UN COP26 Summit On Climate Change https://t.co/A29xHReya5,0,0,0
2975,Sun Oct 31 23:46:44 +0000 2021,"How does it help climate change for #Biden to fly 800 people overseas to a conference of privileged people, then drive around Italy in an 85 car motorcade?  Is that some kind of new science?  #climatechange",0,0,1
2976,Sun Oct 31 23:46:31 +0000 2021,"It's been raining down in Girdwood, 13.1"" so far in this storm and one major culvert failure.
I've heard this might qualify as a ""500-year flood"". It's also something we should expect far more frequently as we see the ongoing impact of climate change impact on the western Chugach https://t.co/zRn5yrPWHa",5,12,62
2977,Sun Oct 31 23:46:27 +0000 2021,G-20 agrees on climate goals around the limits of global warming https://t.co/uwsVLZcItT,0,0,0
2978,Sun Oct 31 23:46:26 +0000 2021,Brexiters/people who obsess about immigration never seem too bothered about the affect of global warming on the UK. Imagine its impact on already very hot parts of the world. People will leave these places as they become less inhabitable. It doesn’t take a genius to realise this. https://t.co/kvyqbZrn66,1,5,21
2979,Sun Oct 31 23:46:26 +0000 2021,Doreen's Handy Guide to Climate Change https://t.co/W1CFdU6YQg via @FacebookWatch,0,0,0
2980,Sun Oct 31 23:46:23 +0000 2021,"https://t.co/m4TYZ68Rdz

Climate Change
This is how they take the temperature
of the earth..... If this was not serious
I would give the Ipcc and Nasa 5 imogee 
rating! this one 😂",0,0,2
2981,Sun Oct 31 23:46:21 +0000 2021,"Even if Boris manages to twist the arms of world leaders into signing up for a net zero timetable, there's no guarantee any of them will achieve it. Boris talks as if all they need to do is agree at COP26 and climate change will be halted. He's either naive or a liar. 🤔",0,0,1
2982,Sun Oct 31 23:46:10 +0000 2021,"China says #FJB 🖕 &amp; your Fake Climate Change Agenda, We're going to INCREASE our Carbon Emissions!
https://t.co/sm91VfafoO",0,0,1
2983,Sun Oct 31 23:45:59 +0000 2021,"1979 was not the year data started it was just the coldest, cherry picked by climate cultists to show anything less than 1979 must be climate change . Don’t cherry pick https://t.co/XleICfemoI",2,0,0
2984,Sun Oct 31 23:45:54 +0000 2021,Boris Johnson COP26 &amp; Climate Change its not going to be our Politian’s that’s going to sort this out its going to be scientist's &amp; inventers that will help us humans to go green. That's where the money should go!,0,0,0
2985,Sun Oct 31 23:45:52 +0000 2021,"6 Times Boris Johnson Revealed His Climate Change Scepticism
The prime minister is currently in New York for climate change talks with the UN
https://t.co/NpFJcQ3e5V",0,0,0
2986,Sun Oct 31 23:45:52 +0000 2021,"Recently China has been critiqued on its approach or lack thereof to combating global warming and limiting their emissions. With China being one of the largest nations in regards to its greenhouse gas emissions, this topic is of relevance. #Cherribi
https://t.co/AYK1Ag9AJZ",0,0,0
2987,Sun Oct 31 23:45:52 +0000 2021,Is your pastor preaching Climate Change?,1,8,13
2988,Sun Oct 31 23:45:51 +0000 2021,The RF AREN'T interested in climate change at all. They needed the COP26 platform for PR exercise. The emperor's clothes are falling they needed to hide the nakedness. That's all. 1. You do a Earshort event &amp; a few days later you're off on holidays in a private jet.,0,0,2
2989,Sun Oct 31 23:45:44 +0000 2021,More funding is critical for the most vulnerable to survive climate change | Opinion https://t.co/Zzdct06BVc,0,0,0
2990,Sun Oct 31 23:45:21 +0000 2021,"PC “WOKE” Dunderheads!

USA, UK, Germany, France all pushing for more carbon emissions when ALL (except nuclear France) R facing chronic  energy crises as transitioning to undeveloped technology like RE😆😆 https://t.co/a5HyKJr65N",0,0,0
2991,Sun Oct 31 23:45:20 +0000 2021,"""One can no longer credibly deny that climate change is real, human-caused, and a threat to our civilization."" https://t.co/dfLqax5nvi",1,2,6
2992,Sun Oct 31 23:45:19 +0000 2021,"As leaders gather for crucial climate summit, high expectations collide with uncertain reality https://t.co/xEShm87zKE",0,0,0
2993,Sun Oct 31 23:45:17 +0000 2021,"$URA $URNM #U3O8 $NXE $CCO $DML $DNN $UEC $UUUU $U.UN #Nuclear #Uranium #COP26 - Biden says Russia, China ‘didn’t show up’ on climate change commitments...Ouch! https://t.co/Bt4OpAVJn3",0,0,0
2994,Sun Oct 31 23:45:16 +0000 2021,"There is a sense that words uttered about climate change have no connection to reality, but only to immediate political need.
https://t.co/RO5X0vODrP",0,0,1
2995,Sun Oct 31 23:45:14 +0000 2021,Global warming can only be tackled by Global action. And effective Global action will only be possible within the framework of united world. A united world is only possible on the basis of the Earth's natural and industrial resources being the common heritage of all humanity.,0,1,1
2996,Sun Oct 31 23:45:00 +0000 2021,“Australia has lost an opportunity to show how a wealthy democratic country can transition away from dependence on fossil fuel exports.” – @UNSW Prof. @JeremyMoss25. https://t.co/6OFqOYt7XQ,0,0,3
2997,Sun Oct 31 23:44:55 +0000 2021,"UK law societies join up to examine role of law and lawyers in tackling climate change at major conference.
https://t.co/i5uRxnUZc4",0,0,0
2998,Sun Oct 31 23:44:48 +0000 2021,All this talk on global warming while we ignore the rich making plans to go to space and leave the poor behind! Wake up people.,0,0,0
2999,Sun Oct 31 23:44:44 +0000 2021,#G20: Leaders make mild pledges on carbon neutrality and coal financing as #COP26 begins https://t.co/aIraiMY1oW,1,0,0
3000,Mon Nov 15 23:58:53 +0000 2021,Rising sea levels: How climate change has affected South Carolina https://t.co/qABqB7PgBl,0,0,1
3001,Mon Nov 15 23:58:47 +0000 2021,My kind of nerd shit. https://t.co/Jpa8rBuUSk,1,0,0
3002,Mon Nov 15 23:58:46 +0000 2021,WATCH: Moby on the link between climate change and what we eat | PBS NewsHour #Moby ⁦@thelittleidiot⁩ 💚❤️🌏 https://t.co/orXBgGf6X2,0,0,1
3003,Mon Nov 15 23:58:07 +0000 2021,"Very curious to see how the ""climate change is not a problem, we'll just adapt!"" people will spin stuff like this:

Evacuate due to fire in the summer, evacuate due to flood in the winter, but... no roads. 🤡 https://t.co/Mk9lrHYOfq",0,0,1
3004,Mon Nov 15 23:58:02 +0000 2021,Why are so many octogenarians and old buzzards all across the world so concerned about climate change when there's not a damn thing they care about the environment? And they'll be dead soon. Follow the money. #ClimateCon,0,1,1
3005,Mon Nov 15 23:58:00 +0000 2021,"When it doesn’t support climate change it’s called weather! 

https://t.co/TMp2FrFQA5",0,0,1
3006,Mon Nov 15 23:57:59 +0000 2021,"In the Fight Against Climate Change, Young Voices Speak Out https://t.co/gXLO57NaBM",0,0,0
3007,Mon Nov 15 23:57:52 +0000 2021,Andreas Malm explains the primal link between fossil fuel and the capitalist labour process that underpins climate change https://t.co/37tusOUGqw,0,0,0
3008,Mon Nov 15 23:57:45 +0000 2021,⁦@DMPHSociety⁩ The Intersection of #Disaster Medicine and #PublicHealth with #Climate and Health. Virtual Conference. December 3. https://t.co/kUMUsbr2SP. Registration open. https://t.co/rAEFXoPjw1,0,0,0
3009,Mon Nov 15 23:57:36 +0000 2021,.@Clifford_Chance The fossil fuel industry is one of the largest contributors to climate change. It's time for you to stop supporting fossil fuel transactions!  #ClimateJustice #ClimateActionNow #ClimateEmergency #ClimateCrisis,0,1,2
3010,Mon Nov 15 23:57:23 +0000 2021,Y’all!! I was a burial site at 11am today… it was already 80 something degrees in NOVEMBER. Where is Al Gore!? It’s time to do something about climate change. https://t.co/2XWBr6liE5,0,0,2
3011,Mon Nov 15 23:57:08 +0000 2021,"Warmer winters and the armadillos march north, breeding like crazy. 
USA meets another effect of climate change:  local species face a new predator, but humans worry more about their lawns as they hire a hunter.
 https://t.co/zbkfpIsLPA",0,0,0
3012,Mon Nov 15 23:57:03 +0000 2021,"Great news article about how #ClimateChange is going to affect the ski industry, if there is one! https://t.co/bPo7Ljna1a

@RecreationLaw #SkiAreaLaw #SkiLaw #GiveAFlake #ClimateChange #SaveYourSeason #SkiAreaLaw #RecLaw #RecreationLaw https://t.co/YBcQXe3E7O",0,1,3
3013,Mon Nov 15 23:57:03 +0000 2021,One way to help combat climate change? Get rid of junk mail. https://t.co/I8reAjYZP2,2,0,9
3014,Mon Nov 15 23:56:56 +0000 2021,"Good for raising revenue, terrible for public health and combatting climate change. Very on-brand for @MTA https://t.co/yN9WxIrS9q",0,0,0
3015,Mon Nov 15 23:56:36 +0000 2021,The weather is super kind of bad my way right now so please send good vibes and remember that climate change is very real.,0,0,2
3016,Mon Nov 15 23:56:19 +0000 2021,All this talk about the ‘Big One’ hitting the West Coast for decades and instead Climate Change has other plans. I can’t even keep track of all the wacky weather they have got lately. It’s madness!,0,0,0
3017,Mon Nov 15 23:56:08 +0000 2021,"There are some stunning statistics in this article.  Trains instead of planes for Portuguese. Portuguese are willing to swap short haul flights for trains, and to introduce climate change taxes according to a new study. https://t.co/dhdxa5ZZY6",0,0,0
3018,Mon Nov 15 23:56:06 +0000 2021,"Hey @jjhorgan maybe we should stop subsidizing fossil fuels and spend that money stopping climate change instead? Your plan is good, but moot as long as you keep throwing $$ at the biggest GHG producers. Stop spending my tax money to make this climate emergency worse. https://t.co/uu1zhRROPY",0,0,0
3019,Mon Nov 15 23:56:06 +0000 2021,Can startups be the vessel for solving climate change? https://t.co/C3uEydqCqS,0,0,0
3020,Mon Nov 15 23:55:33 +0000 2021,climate change maybe?? https://t.co/qYdCmqnvss,0,0,1
3021,Mon Nov 15 23:55:32 +0000 2021,"Today is the LAST DAY to claim your #ChildTaxCredit through https://t.co/P3TMcYHGEg! Poll: 58% support #BBB to “address climate change &amp; create or expand preschool, health care and other social programs.” https://t.co/3J3ztXey9D",0,3,3
3022,Mon Nov 15 23:55:27 +0000 2021,"Mike, what did your administration achieve on climate change? Waiting… https://t.co/40zZrYU4DQ",0,0,1
3023,Mon Nov 15 23:55:16 +0000 2021,"Skittish Advertisers Needlessly Shun Content on Climate Change.
Companies worried about protecting the image of their brands online are needlessly turning down opportunities to advertise alongside content about climate change.
https://t.co/fAPg3t1EbJ
#Python #Python #AI",0,0,0
3024,Mon Nov 15 23:55:09 +0000 2021,".@jimmyfallon I'm a fan who cares deeply about the climate crisis. Our planet needs stars like you to take a stand, so I urge you to consider donating your time or money to organizations fighting the climate emergency. With your help, we CAN solve climate change!",0,0,0
3025,Mon Nov 15 23:55:03 +0000 2021,"Im left center. I am liberal/libertarian on gay rights, abortion, climate change, Islam, women's rights etc
I am forth or fifth position on trans rights 
I am conservative on gun rights, fiscal, drugs, alcohol
Horseshoe ends on migration-refugees",0,0,0
3026,Mon Nov 15 23:55:00 +0000 2021,"#ClimateAction Quote of the Day

'If you don't want chocolate to be less available and more expensive, then something needs to be done about climate change.' Danielle Kurtzleben 

https://t.co/pUz2WG4IpF

@FoodieHiking @drhug @Bugs4US @AnnieSage @etor2756 @JanLong1 @jannsloan https://t.co/jAiWxKudO0",1,4,8
3027,Mon Nov 15 23:55:00 +0000 2021,"""The rich need to be made much less rich if we’re going to reduce global emissions — and, if we want to fight climate change, taxing their wealth is both a moral and an environmental imperative"" https://t.co/5yr7rs4La0 #cop26 #ClimateAction",0,0,0
3028,Mon Nov 15 23:54:51 +0000 2021,Doug Ford's only climate change plans: subsidize oil &amp; gas with your tax dollars; rip up farms &amp; sources of drinking water so his construction company owner friends can build highways no one will use; tear up rare &amp; essential wetlands to build parking lots for Amazon. #onpoli https://t.co/2h60vWHpFQ,0,0,0
3029,Mon Nov 15 23:54:47 +0000 2021,"Norway’s ‘Climate Election’ Puts Center-Left in Charge

Global warming and the future of the country’s oil and gas industry dominated the election campaign, yet smaller parties with ambitious approaches on climate fared less well than expected.

https://t.co/JeZZUyDpD8 https://t.co/I7gGjCNRPW",0,0,1
3030,Mon Nov 15 23:54:40 +0000 2021,"“@POTUS on Monday signed one of his biggest legislative victories into law, the hard-fought $555 billion infrastructure bill. It is the single largest investment in innovation, efficiency, and resiliency to address climate change in U.S. history."" https://t.co/MTWBcKoKDg",0,3,5
3031,Mon Nov 15 23:54:27 +0000 2021,I thought we had a global warming issue? Why would you want this? You don't think it would be a little hot for them at the Dallas zoo? Or think of the carbon emissions to cool a big enough enclosure. https://t.co/Z89LrP39TD,4,0,4
3032,Mon Nov 15 23:54:22 +0000 2021,Environmentalists flying to climate change conference. https://t.co/rET6fZmcVb,0,0,7
3033,Mon Nov 15 23:54:16 +0000 2021,#Andreas Kluth column: Climate change #will #kill national sovereignty as we know it - Nov 15 @ 6:52 PM ET https://t.co/N6TEyzpXWh,0,0,0
3034,Mon Nov 15 23:54:04 +0000 2021,"Electrification, which is expected to make people safer and more secure in the era of Brexit, has become a key battleground for the EU referendum campaign #TogetherForOurPlanet #RenewableEnergy https://t.co/2qubYwPiRG 💨",0,2,0
3035,Mon Nov 15 23:53:42 +0000 2021,"It was a pleasure to meet @SelwinHart, Special Adviser &amp; Assistant SG for #ClimateAction @UN @COP26

#DYK “COAL is the most carbon-intensive #fossilfuel &amp; phasing it out is a KEY step to achieve the emissions reductions needed to limit global warming to 1.5°C.

#WeDontHaveTime https://t.co/aJtof8nRat",0,5,24
